freq,V1_brugada,V1_healthy,V2_brugada,V2_healthy,V3_brugada,V3_healthy
10.083333333333332,37.15397257626986,43.731278053382276,38.89599875610123,42.933767403752846,40.55367473596647,41.87398799096117
10.166666666666666,38.796346106556015,42.54742130404023,38.9445305855128,41.88377761713406,40.346075744237964,41.09867432724627
10.25,41.295318408166644,46.32962937081765,40.50188691680833,44.41909049342099,43.69253665344292,42.53749524250931
10.333333333333332,37.29198387087655,46.37540870231422,39.46972422759115,44.97411900103314,43.73698363470608,43.1065181602685
10.416666666666666,42.808528445405386,48.43643971895057,44.46846482568102,49.1252172699,47.758928559531654,45.85055985498466
10.5,45.403758982485705,50.50099261983068,45.68595904978145,51.109084007018744,48.1153578072714,48.95039461359285
10.583333333333332,44.068918509979,49.16006224995179,44.110320263072644,48.613347197743394,46.08267506731882,47.56672362864879
10.666666666666666,40.11448385811007,46.018443235178786,39.80967418760919,45.92661286367521,39.54381966733635,43.511974195800995
10.75,47.85104403784886,43.89810265307707,47.95827678534247,43.278291251453936,48.877274200432176,42.17417802340647
10.833333333333332,39.650707362631,46.4400981706457,41.803988583388474,44.711596997061406,42.200916115004155,43.25846420883789
10.916666666666666,39.14141933354898,47.07564012620168,41.63550738163599,45.08381798744507,42.63269416990354,43.04771057485548
11.0,38.545206868162886,44.17447711421489,39.73445291614776,42.580398035773406,42.033398775429944,41.6489957942723
11.083333333333332,41.79715648830327,43.21910707516749,43.620108781941504,41.64185132752808,45.51441316066663,40.188769891684984
11.166666666666666,34.39740854307902,43.19210651486806,35.56579370175869,43.12123460634845,38.12058719951709,42.371461225710135
11.25,39.708204795827676,47.46526535033113,43.24477587443586,47.419981027306704,45.17502871301772,45.97592797066162
11.333333333333332,38.594691657703436,48.09961337993441,41.82565725138741,48.14107727143063,44.1601140678765,47.35791891853226
11.416666666666666,34.00353440474622,43.58607604568439,34.51881443432737,43.17893524127392,37.60052770889155,41.907215270411804
11.5,35.103355170218705,43.78631711862946,36.34703237151637,43.34702547239869,38.52951830977381,42.72642431563387
11.583333333333332,37.51992487151842,47.6134922964904,38.13635042119861,46.29184800277634,41.23316884560749,45.16563966025175
11.666666666666666,38.99657002538247,44.42667762777607,39.780432712593985,43.98405383449676,41.93011529834948,43.21578385116504
